step,update,seed,mean_episode_return
18677760,288,0,0.9100208878517152
18743296,289,0,0.9261547923088074
18808832,291,0,0.936000406742096
18874368,292,0,0.9195465445518494
18939904,293,0,0.927804470062256
19005440,294,0,0.9302974939346312
19070976,295,0,0.9176307320594788
19136512,296,0,0.9069467186927797
19202048,297,0,0.9203982949256896
19267584,298,0,0.9162105917930604
19333120,299,0,0.920851707458496
19398656,300,0,0.921330749988556
19464192,301,0,0.9162327647209167
19529728,302,0,0.9320809245109558
19595264,303,0,0.9212487936019896
19660800,304,0,0.9131339192390442
19726336,305,0,0.9246351718902588
19791872,306,0,0.9218581318855286
19857408,307,0,0.9074482917785645
19922944,308,0,0.8699201345443726
19988480,309,0,0.8749034404754639
20054016,310,0,0.8921339511871338
20119552,311,0,0.9061106443405152
20185088,312,0,0.9261679649353028
20250624,313,0,0.9258294701576232
20316160,314,0,0.9306787252426147
20381696,315,0,0.9140512347221376
20447232,316,0,0.9235965609550476
20512768,317,0,0.915843427181244
20578304,318,0,0.9203438758850098
20643840,319,0,0.9221932888031006
20709376,320,0,0.9196439385414124
20774912,321,0,0.9011930823326112
20840448,322,0,0.9367689490318298
20905984,323,0,0.9277246594429016
20971520,324,0,0.9447104930877686
21037056,325,0,0.9361343383789062
21102592,326,0,0.930996835231781
21168128,327,0,0.9233767986297609
21233664,328,0,0.92012757062912
21299200,329,0,0.9177281856536864
21364736,330,0,0.935130536556244
21430272,331,0,0.9305225014686584
21495808,332,0,0.9043562412261964
21561344,333,0,0.919036626815796
21626880,334,0,0.9362022876739502
21692416,335,0,0.9334888458251952
21757952,336,0,0.9365835189819336
21823488,337,0,0.92846018075943
21889024,338,0,0.9173679947853088
21954560,339,0,0.9194679260253906
22020096,340,0,0.9373204708099364
22085632,341,0,0.9118173718452454
22151168,342,0,0.9222904443740844
22216704,343,0,0.9162175059318542
22282240,344,0,0.9229062795639038
22347776,345,0,0.9291933178901672
22413312,346,0,0.927384316921234
22478848,347,0,0.9234024286270142
22544384,348,0,0.9260420203208924
22609920,349,0,0.914413034915924
22675456,350,0,0.9123448729515076
22740992,351,0,0.9166463017463684
22806528,352,0,0.9355273842811584
22872064,353,0,0.9208634495735168
22937600,354,0,0.9349961280822754
23003136,355,0,0.932612955570221
23068672,356,0,0.9289944767951964
23134208,357,0,0.9194773435592652
23199744,358,0,0.9204238653182985
23265280,359,0,0.9259480237960817
23330816,360,0,0.9190720319747924
23396352,361,0,0.9175411462783812
23461888,362,0,0.9302700757980348
23527424,363,0,0.932004988193512
23592960,364,0,0.914196252822876
23658496,365,0,0.9273839592933656
23724032,366,0,0.9283172488212584
23789568,367,0,0.9325180053710938
23855104,368,0,0.9310430884361268
23920640,369,0,0.940993070602417
23986176,370,0,0.9320015907287598
24051712,371,0,0.9365865588188172
24117248,372,0,0.9187778234481812
24182784,373,0,0.921537220478058
24248320,374,0,0.9116231203079224
24313856,375,0,0.9130290746688844
24379392,376,0,0.9113224744796752
24444928,378,0,0.916107177734375
24510464,379,0,0.9336535334587096
24576000,380,0,0.9407389760017396
24641536,381,0,0.9111253023147584
24707072,382,0,0.9123773574829102
24772608,383,0,0.9095817804336548
24838144,384,0,0.9290903210639954
24903680,385,0,0.9162858128547668
24969216,386,0,0.9111176133155824
25034752,387,0,0.9323396682739258
25100288,388,0,0.9247461557388306
25165824,389,0,0.9214543104171752
25231360,390,0,0.9181010723114014
25296896,391,0,0.8952351808547974
25362432,392,0,0.906596839427948
25427968,393,0,0.9204216599464417
25493504,394,0,0.918490469455719
25559040,395,0,0.9208976030349731
25624576,396,0,0.9106343388557434
25690112,397,0,0.919963002204895
25755648,398,0,0.912770926952362
25821184,399,0,0.9075594544410706
25886720,400,0,0.9210253953933716
25952256,401,0,0.9045088291168212
26017792,402,0,0.9208073616027832
26083328,403,0,0.9123255610466005
26148864,404,0,0.9025631546974182
26214400,405,0,0.9167613983154296
26279936,406,0,0.9043601751327516
26345472,407,0,0.9148350358009338
26411008,408,0,0.9261327385902404
26476544,409,0,0.9081569314002992
26542080,410,0,0.9177585244178772
26607616,411,0,0.9198910593986512
26673152,412,0,0.9165661334991456
26738688,413,0,0.9214693307876588
26804224,414,0,0.9370779395103456
26869760,415,0,0.9157899022102356
26935296,416,0,0.9204465746879578
27000832,417,0,0.9273435473442078
27066368,418,0,0.9095523953437804
27131904,419,0,0.9254058003425598
27197440,420,0,0.923687756061554
27262976,421,0,0.9201812148094176
27328512,422,0,0.9182140231132508
27394048,423,0,0.9053112864494324
27459584,424,0,0.916964590549469
27525120,425,0,0.9155980348587036
27590656,426,0,0.9165996313095092
27656192,427,0,0.9222002029418944
27721728,428,0,0.9164760112762452
27787264,429,0,0.9240086674690248
27852800,430,0,0.9027255177497864
27918336,431,0,0.9132254719734192
27983872,432,0,0.9189364314079284
28049408,433,0,0.9368287324905396
28114944,434,0,0.9266127347946168
28180480,435,0,0.9277441501617432
28246016,436,0,0.9095330238342284
28311552,437,0,0.926150381565094
28377088,438,0,0.9258098006248474
28442624,439,0,0.936420738697052
28508160,440,0,0.9281978011131288
28573696,441,0,0.9271103739738464
28639232,442,0,0.9265994429588318
28704768,443,0,0.9172561764717102
28770304,444,0,0.9234243631362916
28835840,445,0,0.9184853434562684
28901376,446,0,0.921867847442627
28966912,447,0,0.8997602462768555
29032448,448,0,0.9141026735305786
29097984,449,0,0.9174176454544068
29163520,450,0,0.9201681017875672
29229056,451,0,0.9255226254463196
29294592,452,0,0.9319608807563782
29360128,453,0,0.918243408203125
29425664,454,0,0.916520059108734
29491200,455,0,0.9196805953979492
29556736,456,0,0.9073081016540528
29622272,457,0,0.9030343294143676
29687808,458,0,0.9106360077857972
29753344,459,0,0.9064417481422424
29818880,460,0,0.9101389646530152
29884416,461,0,0.9069400429725648
29949952,462,0,0.92136549949646
30015488,463,0,0.9220555424690248
30081024,464,0,0.924836277961731
30146560,465,0,0.9254350066184998
30212096,466,0,0.9105108380317688
30277632,467,0,0.9198743104934692
30343168,469,0,0.922384798526764
30408704,470,0,0.9045780301094056
30474240,471,0,0.9213175177574158
30539776,472,0,0.9295371174812316
30605312,473,0,0.9228249788284302
30670848,474,0,0.9270451664924622
30736384,475,0,0.9146641492843628
30801920,476,0,0.92726331949234
30867456,477,0,0.9029078483581544
30932992,478,0,0.9166794419288636
30998528,479,0,0.9214911460876464
31064064,480,0,0.9240846037864684
31129600,481,0,0.9135587811470032
31195136,482,0,0.9223127365112304
31260672,483,0,0.9186660647392272
31326208,484,0,0.9217250347137452
31391744,485,0,0.9349455237388612
31457280,486,0,0.912447154521942
31522816,487,0,0.8355259895324707
31588352,488,0,0.8671457767486572
31653888,489,0,0.8911340236663818
31719424,490,0,0.8979183435440063
31784960,491,0,0.9225473403930664
31850496,492,0,0.9319063425064088
31916032,493,0,0.9249969720840454
31981568,494,0,0.9244160056114196
32047104,495,0,0.920351505279541
65536,2,2,0.0623135305941104
131072,3,2,0.0637857690453529
196608,4,2,0.0765601620078086
262144,5,2,0.1048810482025146
327680,6,2,0.0726002231240272
393216,7,2,0.0950228124856948
458752,8,2,0.1114843040704727
524288,9,2,0.1199013218283653
589824,10,2,0.1003359407186508
655360,11,2,0.1149156093597412
720896,12,2,0.1507347971200943
786432,13,2,0.1524578928947448
851968,14,2,0.1683863550424575
917504,15,2,0.1746647208929062
983040,16,2,0.2139991819858551
1048576,17,2,0.1928621232509613
1114112,18,2,0.2139034867286682
1179648,19,2,0.2298192381858825
1245184,20,2,0.2227409482002258
1310720,21,2,0.2236887812614441
1376256,22,2,0.2209325134754181
1441792,23,2,0.2580216825008392
1507328,24,2,0.2611286342144012
1572864,25,2,0.269538015127182
1638400,26,2,0.3207577764987945
1703936,27,2,0.3504919707775116
1769472,28,2,0.3620002865791321
1835008,29,2,0.4279569983482361
1900544,30,2,0.4743729829788208
1966080,31,2,0.5594834685325623
2031616,32,2,0.5981755256652832
2097152,33,2,0.6349639892578125
2162688,34,2,0.7240443825721741
2228224,35,2,0.7471789121627808
2293760,36,2,0.7652697563171387
2359296,37,2,0.8035259246826172
2424832,38,2,0.8064919710159302
2490368,39,2,0.8321977853775024
2555904,40,2,0.8339602947235107
2621440,41,2,0.8722370862960815
2686976,42,2,0.852247953414917
2752512,43,2,0.8543716073036194
2818048,44,2,0.8796713352203369
2883584,45,2,0.8831104040145874
2949120,46,2,0.8535536527633667
3014656,47,2,0.8848748803138733
3080192,48,2,0.8855199813842773
3145728,49,2,0.8951089382171631
3211264,50,2,0.902796745300293
3276800,51,2,0.9006615877151489
3342336,52,2,0.8901025056838989
3407872,53,2,0.8835213780403137
3473408,54,2,0.8952324390411377
3538944,55,2,0.9182679653167723
3604480,56,2,0.8993619084358215
3670016,57,2,0.9327665567398072
3735552,58,2,0.9285074472427368
3801088,59,2,0.9136978983879088
3866624,60,2,0.9056726694107056
3932160,61,2,0.9208567142486572
3997696,62,2,0.919830858707428
4063232,63,2,0.9156917333602904
4128768,64,2,0.9210655689239502
4194304,65,2,0.9212038516998292
4259840,66,2,0.9166664481163024
4325376,67,2,0.9265814423561096
4390912,68,2,0.8751798272132874
4456448,69,2,0.8718838691711426
4521984,70,2,0.8569459915161133
4587520,71,2,0.9007346034049988
4653056,72,2,0.9046134948730468
4718592,73,2,0.9182653427124025
4784128,74,2,0.9243721961975098
4849664,75,2,0.900792121887207
4915200,76,2,0.9121648073196412
4980736,77,2,0.895649790763855
5046272,78,2,0.8924163579940796
5111808,79,2,0.8391199707984924
5177344,80,2,0.7901601195335388
5242880,81,2,0.7898132801055908
5308416,82,2,0.80234295129776
5373952,83,2,0.8465125560760498
5439488,84,2,0.8886652588844299
5505024,85,2,0.8986929655075073
5570560,86,2,0.8919212222099304
5636096,87,2,0.9018967747688292
5701632,88,2,0.913827121257782
5767168,89,2,0.9041127562522888
5832704,90,2,0.9090203642845154
5898240,91,2,0.9070194363594056
5963776,92,2,0.8964831233024597
6029312,93,2,0.90139240026474
6094848,94,2,0.9194302558898926
6160384,95,2,0.9001099467277527
6225920,96,2,0.9131601452827454
6291456,97,2,0.895795464515686
6356992,98,2,0.9035021066665648
6422528,99,2,0.9017054438591005
6488064,100,2,0.8964475393295288
6553600,101,2,0.9017545580863952
6619136,102,2,0.9056859016418456
6684672,103,2,0.8803990483283997
6750208,104,2,0.7811922430992126
6815744,105,2,0.7592505812644958
6881280,107,2,0.7700621485710144
6946816,108,2,0.7748252749443054
7012352,109,2,0.7622905373573303
7077888,110,2,0.7703458070755005
7143424,111,2,0.7533212900161743
7208960,112,2,0.7750925421714783
7274496,113,2,0.7779546976089478
7340032,114,2,0.7781142592430115
7405568,115,2,0.7820508480072021
7471104,116,2,0.7901079654693604
7536640,117,2,0.7749955654144287
7602176,118,2,0.7600435614585876
7667712,119,2,0.7735241651535034
7733248,120,2,0.7659526467323303
7798784,121,2,0.7745584845542908
7864320,122,2,0.7703484296798706
7929856,123,2,0.7846550941467285
7995392,124,2,0.8158788681030273
8060928,125,2,0.8580711483955383
8126464,126,2,0.874097466468811
8192000,127,2,0.8787122368812561
8257536,128,2,0.8881875872612
8323072,129,2,0.8928521275520325
8388608,130,2,0.8823803067207336
8454144,131,2,0.8949117660522461
8519680,132,2,0.8938542604446411
8585216,133,2,0.896964430809021
8650752,134,2,0.8823472261428833
8716288,135,2,0.9368284344673156
8781824,136,2,0.9260666966438292
8847360,137,2,0.921112596988678
8912896,138,2,0.844964325428009
8978432,139,2,0.8276240229606628
9043968,140,2,0.8862332701683044
9109504,141,2,0.9113044142723083
9175040,142,2,0.9183950424194336
9240576,143,2,0.9079947471618652
9306112,144,2,0.9009734392166138
9371648,145,2,0.8820893168449402
9437184,146,2,0.9087473154067992
9502720,147,2,0.8972771167755127
9568256,148,2,0.92055344581604
9633792,149,2,0.9121554493904114
9699328,150,2,0.9364388585090636
9764864,151,2,0.9261246919631958
9830400,152,2,0.9332028031349182
9895936,153,2,0.9265576004981996
9961472,154,2,0.9216400384902954
10027008,155,2,0.9250127673149108
10092544,156,2,0.925636887550354
10158080,157,2,0.9080284237861632
10223616,158,2,0.91432785987854
10289152,159,2,0.9284027814865112
10354688,160,2,0.9165998101234436
10420224,161,2,0.9197015762329102
10485760,162,2,0.9362326264381408
10551296,163,2,0.9189930558204652
10616832,164,2,0.7648825645446777
10682368,165,2,0.7233724594116211
10747904,166,2,0.7653967142105103
10813440,167,2,0.7478522062301636
10878976,168,2,0.7565815448760986
10944512,169,2,0.7569032907485962
11010048,170,2,0.7576335072517395
11075584,171,2,0.7578930854797363
11141120,172,2,0.7656224966049194
11206656,173,2,0.7906489968299866
11272192,174,2,0.8516139984130859
11337728,175,2,0.868385374546051
11403264,176,2,0.8698925971984863
11468800,177,2,0.8670428991317749
11534336,178,2,0.8721063137054443
11599872,179,2,0.8672120571136475
11665408,180,2,0.882551372051239
11730944,181,2,0.8861494064331055
11796480,182,2,0.8875812888145447
11862016,183,2,0.874830961227417
11927552,184,2,0.8533937335014343
11993088,185,2,0.8538978099822998
12058624,186,2,0.8809754848480225
12124160,187,2,0.900780439376831
12189696,188,2,0.8950158357620239
12255232,189,2,0.8700314164161682
12320768,190,2,0.8793939352035522
12386304,191,2,0.8841137290000916
12451840,192,2,0.8965797424316406
12517376,193,2,0.897793710231781
12582912,194,2,0.9163657426834106
12648448,195,2,0.910000503063202
12713984,196,2,0.920930027961731
12779520,197,2,0.90478253364563
12845056,199,2,0.9007048606872559
12910592,200,2,0.911157727241516
12976128,201,2,0.8884811401367188
13041664,202,2,0.8970649242401123
13107200,203,2,0.892842173576355
13172736,204,2,0.9226508736610411
13238272,205,2,0.9109225869178772
13303808,206,2,0.9000418186187744
13369344,207,2,0.8730106949806213
13434880,208,2,0.8995382189750671
13500416,209,2,0.907873511314392
13565952,210,2,0.9139358997344972
13631488,211,2,0.9097355604171752
13697024,212,2,0.8739100694656372
13762560,213,2,0.8806614875793457
13828096,214,2,0.904143214225769
13893632,215,2,0.9035939574241638
13959168,216,2,0.9022500514984132
14024704,217,2,0.8929952383041382
14090240,218,2,0.922780692577362
14155776,219,2,0.9206224083900452
14221312,220,2,0.9137915968894958
14286848,221,2,0.9107006788253784
14352384,222,2,0.917954683303833
14417920,223,2,0.9181212782859802
14483456,224,2,0.9254384636878968
14548992,225,2,0.9180659651756288
14614528,226,2,0.9112855195999146
14680064,227,2,0.9310094714164734
14745600,228,2,0.9375788569450378
14811136,229,2,0.9242611527442932
14876672,230,2,0.9395358562469482
14942208,231,2,0.9380012154579164
15007744,232,2,0.9324215650558472
15073280,233,2,0.940181314945221
15138816,234,2,0.9316540956497192
15204352,235,2,0.9294403195381165
15269888,236,2,0.9417248964309692
15335424,237,2,0.9345990419387816
15400960,238,2,0.927044153213501
15466496,239,2,0.9481090307235718
15532032,240,2,0.9383074045181274
15597568,241,2,0.9352223873138428
15663104,242,2,0.9346808791160583
15728640,243,2,0.9358153343200684
15794176,244,2,0.9448217153549194
15859712,245,2,0.9528608322143556
15925248,246,2,0.9530743956565856
15990784,247,2,0.9284340739250184
16056320,248,2,0.9309698939323424
16121856,249,2,0.9297447800636292
16187392,250,2,0.9415112137794496
16252928,251,2,0.9295735359191896
16318464,252,2,0.9211829900741576
16384000,253,2,0.915920913219452
16449536,254,2,0.9385570287704468
16515072,255,2,0.9222542643547058
16580608,256,2,0.9339503049850464
16646144,257,2,0.9391509890556335
16711680,258,2,0.9473270177841188
16777216,259,2,0.9402521848678588
16842752,260,2,0.930742621421814
16908288,261,2,0.9367671012878418
16973824,262,2,0.9392373561859132
17039360,263,2,0.9419859051704408
17104896,264,2,0.9395941495895386
17170432,265,2,0.940585434436798
17235968,266,2,0.9322146773338318
17301504,267,2,0.9353113770484924
17367040,268,2,0.9360843896865844
17432576,269,2,0.9369341135025024
17498112,270,2,0.943093717098236
17563648,271,2,0.925117254257202
17629184,272,2,0.9307625889778136
17694720,273,2,0.9382006525993348
17760256,274,2,0.939074158668518
17825792,275,2,0.93868887424469
17891328,276,2,0.9402546882629396
17956864,277,2,0.9492369294166564
18022400,278,2,0.9460284113883972
18087936,279,2,0.9352834820747375
18153472,280,2,0.9260964393615724
18219008,281,2,0.924183189868927
18284544,282,2,0.940154790878296
18350080,283,2,0.944738745689392
18415616,284,2,0.945038080215454
18481152,285,2,0.941133975982666
18546688,286,2,0.920524835586548
18612224,287,2,0.9368696212768556
18677760,288,2,0.9343417882919312
18743296,289,2,0.9339301586151124
18808832,291,2,0.9364823698997498
18874368,292,2,0.9400060772895812
18939904,293,2,0.9317764043807985
19005440,294,2,0.931426167488098
19070976,295,2,0.9373744130134584
19136512,296,2,0.9371965527534484
19202048,297,2,0.9354300498962402
19267584,298,2,0.952561855316162
19333120,299,2,0.9400832056999208
19398656,300,2,0.9314976334571838
19464192,301,2,0.9223181009292604
19529728,302,2,0.8963745832443237
19595264,303,2,0.9255881905555724
19660800,304,2,0.9274940490722656
19726336,305,2,0.9469680190086364
19791872,306,2,0.9403007626533508
19857408,307,2,0.9577247500419616
19922944,308,2,0.9421907663345336
19988480,309,2,0.9353708624839784
20054016,310,2,0.9387985467910768
20119552,311,2,0.9409206509590148
20185088,312,2,0.933663845062256
20250624,313,2,0.9428924322128296
20316160,314,2,0.9221717715263368
20381696,315,2,0.9273846745491028
20447232,316,2,0.9230624437332152
20512768,317,2,0.9246848225593568
20578304,318,2,0.9312101006507874
20643840,319,2,0.9314852952957152
20709376,320,2,0.924025297164917
20774912,321,2,0.9261538982391356
20840448,322,2,0.9238759875297546
20905984,323,2,0.9295367002487184
20971520,324,2,0.9265305995941162
21037056,325,2,0.9201261401176452
21102592,326,2,0.9259331822395324
21168128,327,2,0.9249609112739564
21233664,328,2,0.9054612517356871
21299200,329,2,0.9263812303543092
21364736,330,2,0.9173729419708252
21430272,331,2,0.9210697412490844
21495808,332,2,0.9090245366096495
21561344,333,2,0.913532018661499
21626880,334,2,0.921484649181366
21692416,335,2,0.9169775247573853
21757952,336,2,0.9402406811714172
21823488,337,2,0.9311860799789428
21889024,338,2,0.921804428100586
21954560,339,2,0.9301289319992064
22020096,340,2,0.922832727432251
22085632,341,2,0.932726800441742
22151168,342,2,0.9052727222442628
22216704,343,2,0.9170417189598083
22282240,344,2,0.908315658569336
22347776,345,2,0.9282799363136292
22413312,346,2,0.9188109636306764
